user_id	recommended_items
user_rT00Y5ow	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,rbNba9o60sGjKLmh,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,h4FVkBtXFDQSrlbX,8W03GdF2ZAAvMFPP,D3bTn3ZNBGoZ2fV1,8LgQbYbM6Vz2my0y,AkGyrviNXUf9Hh2h
user_rTctwbWP	TsE9bZuX7av96Gl3,D8u1nCspnPIixiZa,DJt4doZyOK7UNzkX,eyg2wVLkrYt4dQX1,iCdYGDVbUFcgtn8c,KvRpjnQZ9Cws1URY,ZRK2d5uAkSaeASsM,76R5bBztcEDc2TEI,eVIruarROedqKcqk,9UoJ0L62mG7D9r86
user_rTjBy19b	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,e8SzjFTY8PQsuSv9,6tNm6X39hx0fsKMS,EBB7mUheKyVbv6OI,YwURIu6eZDCJyuEf,lzcGLtFrXW6M9Gd4,7PX1VlK5HWCGAoFE,AYxLbkF55hvueDLM,DDWsvUWLCl8gpWpA
user_rUkDUVgL	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,kfiD4pEhO7oZ1gFm,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,3shrACNQQ5eeQEAO,KKmk2QJLVj2Aqsjg
user_rUtN9qk2	XFIyYZwFHXcx84sp,IsckJ2ZfWds1Uuaw,KJSJ1BNKUGEZMUuz,qVV4FFDQZfkV1LBT,0HNuxBP54vQhSmyJ,fQrmEm90xsPF283O,vkOg9ZAiUgUT87k6,iUkuEXl5gPKmV74p,HtyEoTx8JvLMWKSy,aFftXOO19z6W9qT9
user_rUw7mxRf	KNkk2UdyYeZTRMUB,Lc6ZdZcBnP8Y3J6M,e6pPkv6hvQwlY8KJ,islu6cWIWc9zIWW1,mUeyVxakCRt1DRHp,7z0AWPhG2UyspJFD,L9sZIVQcxfaeWqMu,7MgLdb9HWwNoCR1k,zKU3RjwcBLVo46P1,hKSdhSDYjPqiITfX
user_rVTZrrzs	iMh8DCdG6MnUhnJ0,WLEZWY6Dt2QRbXqR,GkKfsxe5mUHNPBoI,pNFsvB4JaygF42sB,xDPCWEl6vBFLY5PP,yDKRMMQizXWMeuyh,LzwSSf3tcUjH12Hv,VvCwIQi4zanGbVTg,2fMVrcGwcE2faINe,6g12TgCiHDMhq0oA
user_rW9uQyu3	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,4Y4l5B4IkrYncIqh,NCD8XAG4Q0Nbyr0l,PEeGnNss0SVOpNkN,kBr0IldeL8nPVe8B,TEoUTsR0WANQyvaQ,p8MuiXa4G1UDMgK0,dPa2ZmGsMqympPA0,TO3cZBWQE1GRRXy4
user_rWFkNMos	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,xMkeAOwn6AzEeYGh,KKmk2QJLVj2Aqsjg
user_rWJcvRhR	WvXr0HSDhGK7ZtG6,QLp4BeEUItarYtxN,gyjc0Ntqj41jRixo,0sdBv4yf97EXbsvC,UqwTgVB9TIVlI9p6,AaMStiGjrlPsWxH4,s4Y3YV8rlDkIiW3D,k6A39DZNQjTuWbdX,42ebYzelLDwfA1kD,b8yagrAiusezo5eQ
user_rWcLTskf	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,KKmk2QJLVj2Aqsjg
user_rWkwCWmt	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,Ka7rOUXRQHdupmMD,HcwON5debCblWgxE,70ZY7jGwLUB1vSt4,tDfkKlh4CvI1Ka85,YwURIu6eZDCJyuEf,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,OK5biFNndHYnWWIB
user_rWoDg5rp	punIhlBkwM0vB9oy,hmP7AcUSZBFN3Hka,w7mecs8GtHUCTvR1,pwAE0qtFxKt51XIt,5JJ4pQSPULkFbkS9,kHext4kltqDFZgku,DWXRkmGelR8Rvpve,AEHO95vZyWVOa8E2,FS2f3ubSCSZfY23P,s30HumOD8Q7oOOzw
user_rYdjoG9q	PMDlJR7ZqeSncuBj,FKkIdVNUgBhklg8o,KMpClTBRlsz7X6oB,vkOg9ZAiUgUT87k6,87zZEj7Rx99ArKnP,p8U6pZAtiqohWLnf,32m5suoC94ytD8Ed,xLncOFF31bwuQgG3,OCwKd80cZ3THmIGN,kQYKOpACJ7CUOZVr
user_rYm7lk0I	D3bTn3ZNBGoZ2fV1,iioxNHQSzVB0cAz4,3G6YdquxUGPnpubQ,8W03GdF2ZAAvMFPP,AkGyrviNXUf9Hh2h,rbNba9o60sGjKLmh,h4FVkBtXFDQSrlbX,32m5suoC94ytD8Ed,kQYKOpACJ7CUOZVr,oRZYfgzxewAp6Rgl
user_rYn5mxND	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,3shrACNQQ5eeQEAO,KKmk2QJLVj2Aqsjg
user_rZCGjG6D	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,KKmk2QJLVj2Aqsjg,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU
user_rZPcmwbL	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,TPJ4APR5Pcv5OglJ,GpQNCV6xUkKYczKr,ZHjQnOTrEGd5W5mD,rZTaQ73HsP9emGs8
user_ra2v7SGn	2XRmtEPJSfhq75KT,LAsLefIBkMow2G0I,ebu87AQPOzBXizSM,yuA2TLG46L7J8Zg4,b53ZJ0fICETpv92B,JJ3B9TzQGPndK9oI,O33N9BLWMNTFuW4w,KPcsEloTcaZrKyJd,nwHEbupDBcIKM1jL,MGn8MZCeYMSSiQ73
user_ra8MwxPg	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,w7mecs8GtHUCTvR1
user_raTyKyBV	CuXPlKO5XZIRy8Vk,7SI70Ptqo4QmDsfT,gKiwFYI6YtSXx5tw,CQe86CjHRL2e4zWg,PNrOVvIrswyENPWP,4EZLHYX3aUVxm9dh,SsXfqb5363W8QD9G,abMbSFAM15AuBHXT,k8Zaou567TtZqej9,1d01VJWvaRF9XCTc
user_raVbB1rC	kgLxUZ3SMeSROsBm,3rDvnGBOMYxkxjap,sy3V48LAKRCyS5UT,nICl9jHXmN5oCeWQ,j9eviam080ucFSN8,hUUpA7fs9h8SfdcO,DSJ2u9kFfNAYTH0i,EQeRaQuzupJSeJYX,KnMItrBYhHFixzJT,blSkLQcFMGVixcJW
user_rbHqeMrr	32m5suoC94ytD8Ed,3tl2tsa8rT5v8oFt,0Xgz5tj75ujeKs20,khZ2WJYSVdWFAP5X,CL0VaPm1Hh8Ok9A0,GIulzruib5wXbWjk,hoLoLSAlyAAnRMsV,HsRMi9IqZIxY7CFW,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf
user_rbKp8YzS	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,e8SzjFTY8PQsuSv9,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,T0THbg5LsplRrah4
user_rbWwGijP	RNHiitHUUcHRVuTL,5P2IJRWzMS7PWxRs,sc7c4aIVemcT1ZoS,rTjSJ87esMRQ139f,yKK2DA8DfGApSgSp,LEJM0X49P2ctc8Pw,paEEvOBGn322loBm,UvOjTVBqrbEmBUaZ,WlFsUwxkZs5WZMUL,Ub956DXgXTs4YV0T
user_rbhvq307	xdVOuwpAMRTMSx7C,ebBFEwIqDNNDaP9R,SZKOAmejtv1x9glQ,VxTpCPva9NVbZeCG,ekRDOL3T73zQE4WJ,NXg1oAaavlRbhHew,licXaB3B4C4nErIO,f8JvPDEHBuxqzIc9,QKw72I461XYxjgGV,RSYbT5ji4QSURhW8
user_rclQKv64	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,TPJ4APR5Pcv5OglJ,YwURIu6eZDCJyuEf,XXproVvpAKDgwb4w,1LAzZy8toYROaSIx,Gj76rJtbyvp2ghn8,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,VNjU4pfGqV2LndRw
user_rd8K4VIH	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,3shrACNQQ5eeQEAO,8LgQbYbM6Vz2my0y,rZTaQ73HsP9emGs8,KKmk2QJLVj2Aqsjg,Pf7CTDMAqnLhbcY2,48c10ilafPYDEaKl
user_rdObtZ2V	ye6SUPDliXCR2kMs,597hTePyNRvclm7x,NeiQXDjkqQXiLxcR,PqjX8Jm9lA7ogAe4,X1skTNKZ8HuwEDwC,umrRdJWS4OmW2Kw9,ESxBgkSghfXvmjei,gwvPArYgGYjVpxjY,8cuzjYU2ojpqgYq0,IhyQ1DnEWPcREULQ
user_rdfmxfNV	ppulsWL0NGhrmLqz,skx7ZgKwYGvSb21M,86zu2KnHesSbfWMK,Si93llfXw6FSt4xf,PbuSj62m0wqDH5SX,kawSKh3mCOB96z1X,2HwZdzkUCyUBA2b3,JDWZmJ9x8QtXUNzP,3KigyUWX9MGrvqn9,Cs2cDU6wh1NlbZP7
user_rdzUkvMH	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,gwvPArYgGYjVpxjY,umrRdJWS4OmW2Kw9,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,KnMItrBYhHFixzJT,04xnUkMuWlj5eDgn,8LgQbYbM6Vz2my0y,EQeRaQuzupJSeJYX
user_re1PoCtX	kISjOqvgqlS11n7f,MvRTDagCJZZa8Hrl,OmNx5wvLUYDmLhb3,3gBxaxuqNjTw40XX,eEmbh33B1A03m740,ccrFaMUpPujuqpvl,xEbmBtcR1wQcnk3y,E4TvWfFr92tOWAJ3,euRUP6h1FZzg9lBx,GeZtaQuAP0EniTEC
user_re3BSCcg	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,TPJ4APR5Pcv5OglJ,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,XXproVvpAKDgwb4w,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI
user_reDuv84N	QxDmbCpxe6OHwGxR,W6n5ixGIhWtKsCkk,tuXZRaKqsm3jDT7a,igzX2ZvMjPuFDgvw,g7IgIwyIAX1SaGCv,lve2050XgK4q0kcV,N5UmR7LpEayYGxgK,EvQgPoBez1u3OCa9,ezylX1yfhZJcofIj,GTPqDfrqHgndu9go
user_reTdqfk4	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,F6YmZRS1tJ6NKM4c,xBbkoCm9kpLpf6N7,swAERldp38KbuG94,YwURIu6eZDCJyuEf,MNZrvFwZaFoMj4d1,uotFbRp6msEeJtQe,7Gsb7yKtAJNCvWez,kfiD4pEhO7oZ1gFm
user_reuR3Xlc	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,WKyCsBapY2WHXean,rZTaQ73HsP9emGs8,w0DRBn09JGf00jeH
user_rg1IITRv	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,ilH7gOkxedObjVhB,KKmk2QJLVj2Aqsjg,Pf7CTDMAqnLhbcY2
user_rgMsXsNP	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,TPJ4APR5Pcv5OglJ,XXproVvpAKDgwb4w,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,SVd2XIPCjeluzoah,3shrACNQQ5eeQEAO,1LAzZy8toYROaSIx
user_rgO6xq0F	2YheRvUS9hBtsd4V,sQdvQ2mfJN0zJp4w,FzLcPXxWi04e5e2J,g2YdKTH2GLwhDstO,ovwCfmoskOj6HWO0,XhYIWzVIbKvEtYNm,3k5CI67JeYP59GO7,zuBz699hsADMWPIF,32m5suoC94ytD8Ed,xej2d0XatUMfxuFQ
user_rgX8UJRd	Nns2jJEVa49Hwfw3,2LbZR1gy0vfqxIar,x3F1Mv2t7zEXj55x,lZWfJD4jWrMbDcM8,ki0XZDpBDL8y8GvT,Z7QnpPTgYsc4TVLA,hFNplnKfNXorAgNV,bPohej9vwoSnoOJW,qpSzjQ3joxfm18EQ,1U3Na5V7Wlbr5wej
user_rgZ8IhIY	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,FuVju35v7B0jtKeU,e8SzjFTY8PQsuSv9,lJYUGLCzIDSRIVZo
user_rgySwRCi	FMJtAIg2KLo6Lp6X,DSA7mv5klQmO3le4,I4yvy5kOXsIZFTMV,3SlgejeG03tC1WEY,TzbhSmCMxpfOJg6H,rww3av4abRWBYIf7,sdFkhRQdC3Xg9j6R,QtuzX5aq5liCw5hm,2Q0GWuY2fQUo4B5r,Y4u6GPNNsBvzYBiX
user_rh8PLj84	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,8LgQbYbM6Vz2my0y,7Gsb7yKtAJNCvWez,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,6YdzDwnoQ34wZoyv,e8SzjFTY8PQsuSv9,KKmk2QJLVj2Aqsjg
user_rhGLW7fd	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,KnMItrBYhHFixzJT,KKmk2QJLVj2Aqsjg
user_rhQXW0vq	7NIvprizDt2Zkh56,lEXSux1ZUEjPFeW9,QqV0glr9aUNVVQHV,mFCMyvJFUDjX7ixS,WV0nwxHxYHiHuuHS,zGzVHas8zRspo6aP,UNcM8jzQGFzop2IX,okELs5h3GwobQ1EI,gW6KwKQTCxG2zYAs,ECCHxOKKsQ5CGxdn
user_rhmR3iof	kBr0IldeL8nPVe8B,qVV4FFDQZfkV1LBT,Qq0BNBj4q9Fc141o,IsckJ2ZfWds1Uuaw,5gM6bttPR4XLwLkC,ikZvYLiaT04EBsEO,wn1CrYLU8FnZT3Yn,fQrmEm90xsPF283O,KJSJ1BNKUGEZMUuz,gEm1UeJWVe2bbAEg
user_rhsViQeq	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,rZTaQ73HsP9emGs8,TPJ4APR5Pcv5OglJ,7PX1VlK5HWCGAoFE
user_rhtLmmoT	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,kBr0IldeL8nPVe8B,YwURIu6eZDCJyuEf,IsckJ2ZfWds1Uuaw,lJKIbZNzpS6IsNgh,7Gsb7yKtAJNCvWez,PQ5mhrOFLjESPGh5,VtF32nX4mmVRGMEj,DBarYyTcmISsxf0X
user_ri9idmT7	32m5suoC94ytD8Ed,w7mecs8GtHUCTvR1,vkOg9ZAiUgUT87k6,punIhlBkwM0vB9oy,1K2pmfod8jGXqAa2,7Gsb7yKtAJNCvWez,l2kISVY4j8iz1Gg7,PQ5mhrOFLjESPGh5,HNUD0wU720tV2jyu,8LgQbYbM6Vz2my0y
user_riBCxQUe	Rhat7DDYZUqxqozJ,32m5suoC94ytD8Ed,rZTaQ73HsP9emGs8,NeiQXDjkqQXiLxcR,IXoFHibXjFQDfqne,ye6SUPDliXCR2kMs,597hTePyNRvclm7x,48c10ilafPYDEaKl,Y2cYDtDwFOlrSmyV,a2xPCDqf3W7J84yx
user_riD4F2tK	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,7PX1VlK5HWCGAoFE,KKmk2QJLVj2Aqsjg
user_riF5l9HQ	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,FuVju35v7B0jtKeU,7PX1VlK5HWCGAoFE
user_riQnjPI4	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,kBr0IldeL8nPVe8B,FuVju35v7B0jtKeU,YwURIu6eZDCJyuEf,N2mwT48xXeszHjQG,kfiD4pEhO7oZ1gFm,EBB7mUheKyVbv6OI,U7vZRy9ULsBz4WKH,7Gsb7yKtAJNCvWez
user_riUxfNer	TQ9axIP5uU1zSti2,s68JJ4g2VhVCzJQz,w5NQC3xkamp4xx1n,boYvu4jN9zvxyq5i,dWUv1ylcUtrpp1Ph,7tvp9DzVHK0TBHxy,bJoFOiyuYnhRCPLh,R6GngKj4w5gPISet,My231TSKgFeC6YCR,5ETdBRySEeluPv63
user_rihMOIC6	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,e8SzjFTY8PQsuSv9,EBB7mUheKyVbv6OI,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,FuVju35v7B0jtKeU,KKmk2QJLVj2Aqsjg
user_rizkMbhn	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,7PX1VlK5HWCGAoFE
user_rj1qsPWT	PCU7QQiiP7Qu5gtq,C1S7Pj7Fj6VuEzhY,RMh3VSfhst53Lwa1,BNXuAS7ENK5TwACI,YXOAj0jb8nBRZSnM,5lDaCEbDxGOVJwOt,gbdLxv8gYeqkpGio,TnYpe8MF6wcLpCQD,2OqZ8DSeqjDIyF46,qfJnAjY2eTve14Hs
user_rjhe7sr8	CAZKcDWCXRBhUh25,hvUasdWnzWF1vzUO,bDdktR63FRD3KTvc,IdQZedOEBWfZUkEa,L3ZqcIQp9ex6TFyy,fP0gChd8qe8lOt1K,KoOw5U557YT4cI0z,9TdtrIMDIgRuz776,BLMwvAY6af5ieSoE,ifB27X5sUQXULBIr
user_rk74U5iK	q7DD7FfLoE0GNrhS,bb8wO1hVrKsyA5ay,BcNnskgotmccU7UC,R8RX2nT2vRPTw0ZG,CGmXZRSIw0Li7k6P,KDUvzQ5V2B6VKzHI,1kuk1fAPcHoMMuLm,2VFcnY8r0OXcAZNz,cyye6IBlK9SYYanW,UUM6W7snkWiheUs0
user_rkFN2ORA	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,w7mecs8GtHUCTvR1,punIhlBkwM0vB9oy,3shrACNQQ5eeQEAO,l2kISVY4j8iz1Gg7,2beKEuw33da5uH6k
user_rkH7enaY	WuxlY0kzPFoWP7V4,BHIDd8V1cgwQ4kXA,DpAcFhRVlypCX3lO,IjqqIg9XHJi1H6ni,FfOmrawf4xtqX2WS,56dEMOjBNjdbCoTa,DPYT0XCxZB3fJwd8,xmT0cQoEjTXh0XFu,BYuN0GHtHppHIwlM,liZJttfqFFh3Ya3k
user_rkIFwk1o	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,e8SzjFTY8PQsuSv9,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,FuVju35v7B0jtKeU,7PX1VlK5HWCGAoFE
user_rkMPfvOU	zfi9amT4HbAM43oc,j94SjxAXNk2JJgBj,Amn6z0p1byqytcIJ,iujX5K5bdx92kePp,CT4mA7vZnZSq7utC,CZaisGx244IiQig9,NZAPTK9gtdKWXHSK,CA2ibGb9CXjpfTtK,soEyqEbuuvO0Z53X,0JiW0iCMp9ANbmUy
user_rkpfynAb	boYvu4jN9zvxyq5i,bJoFOiyuYnhRCPLh,s68JJ4g2VhVCzJQz,7tvp9DzVHK0TBHxy,w5NQC3xkamp4xx1n,TQ9axIP5uU1zSti2,5ETdBRySEeluPv63,dWUv1ylcUtrpp1Ph,NrFyKvytYvM75UJZ,MJTw4sdw6RO4q7xm
user_rkub1I0M	MwnVtpCds5ncb4zO,tUqnTHaoeYGZZGNH,sdFkhRQdC3Xg9j6R,jlO0Xb5U5pE8bUgY,IC3AMRdFGbAPSuJT,btxFhAJuwKD1b6Tu,LkpZOWQt3SGE01IR,Kh0TJn2raYSbnRS4,DxpgzwaYUUxulamI,V3VSOmvSVY6T5dpg
user_rl1CMB7U	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,e8SzjFTY8PQsuSv9,YwURIu6eZDCJyuEf,7PX1VlK5HWCGAoFE,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,6tNm6X39hx0fsKMS,DDWsvUWLCl8gpWpA,8LgQbYbM6Vz2my0y
user_rl1oQF0L	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,e8SzjFTY8PQsuSv9,YwURIu6eZDCJyuEf,7PX1VlK5HWCGAoFE,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,DDWsvUWLCl8gpWpA,3shrACNQQ5eeQEAO,JXF6FqgJ4J52uPSG
user_rl8qV3Qh	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,KKmk2QJLVj2Aqsjg,Pf7CTDMAqnLhbcY2,xMkeAOwn6AzEeYGh
user_rlB4inXG	NeiQXDjkqQXiLxcR,ye6SUPDliXCR2kMs,597hTePyNRvclm7x,32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,8cuzjYU2ojpqgYq0,4tMGjsLTyMip06kX,rZTaQ73HsP9emGs8,7Gsb7yKtAJNCvWez,IhyQ1DnEWPcREULQ
user_rlFsKdC2	N2Oa0NlSInYsAVXy,oj37H7bwwiqEo2Uu,1545t3muGr9f9FuL,iUkuEXl5gPKmV74p,xZ5T0YlaYM43Vw7S,39doFIRBCikXYCTo,oKoE0HXvBO21OMxS,iC21S5EXDbHXVnw5,HaQRRFYxGiCjlsTj,c42om9HlsVN3Q0CO
user_rlGPCjKt	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,3shrACNQQ5eeQEAO,2WrsqxhThQJK3oNr,8LgQbYbM6Vz2my0y,KKmk2QJLVj2Aqsjg,e8SzjFTY8PQsuSv9,Pf7CTDMAqnLhbcY2
user_rlQOmr9O	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,EBB7mUheKyVbv6OI,3shrACNQQ5eeQEAO,e8SzjFTY8PQsuSv9,FuVju35v7B0jtKeU,7PX1VlK5HWCGAoFE
user_rmE4av3Z	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,e8SzjFTY8PQsuSv9,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,KKmk2QJLVj2Aqsjg,EBB7mUheKyVbv6OI
user_rmLU9BMf	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,KKmk2QJLVj2Aqsjg,FuVju35v7B0jtKeU
user_rmM2wl9C	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,7PX1VlK5HWCGAoFE,TcUb75QrVdYnF7Jo
user_rmdgcBGL	zeJfbvManM5xVqDL,DPYT0XCxZB3fJwd8,p8MuiXa4G1UDMgK0,OxCTebk8s4Ex3yBg,un33F3JXP1QL9Uhc,cJCwlS2khI5JxzKJ,Um0FHDAKLFXmEsNq,9CLTmq6Ps7WVseF2,FFcyaeDTjDA16nQp,hIo1NnmlNrVuTh0Z
user_rmjkFt31	32m5suoC94ytD8Ed,vkOg9ZAiUgUT87k6,YwURIu6eZDCJyuEf,7Gsb7yKtAJNCvWez,8LgQbYbM6Vz2my0y,3shrACNQQ5eeQEAO,EBB7mUheKyVbv6OI,e8SzjFTY8PQsuSv9,jznaBggs140GlHGH,6YdzDwnoQ34wZoyv
user_rnJfv1sc	vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,EBB7mUheKyVbv6OI,jznaBggs140GlHGH,YwURIu6eZDCJyuEf,zz8r9NlX7t11pEw8,rSZ71tsqQD5GsgSN,0nWfiiw6TgdCNuYe,tqJvL8UbtN4TEMBy,XMVsifKgldTqJs57
user_rnO27prh	gi87QwzTUGcL1k1X,vkOg9ZAiUgUT87k6,32m5suoC94ytD8Ed,pdCwFqLJj9AKbBgI,OuIw4maKAWR1JKGg,w0DRBn09JGf00jeH,2iX7eXI49rkuSUbo,rDGg1vjjfkQzrfAw,v3G4RmK6sWxadFUo,anFPQOBQz4WPD1ob
user_rnmUyt2o	q4pu1NWzlfaOduBi,psbDO5PR4sS1fc7F,xz9N70Nc01MZS5ij,kVxKsWSirpof2iET,K6RKLKDPO6CUwwAq,8k0id7w4M3RdBM8I,5lN87F3uhaKJYhEP,EwfZSasw66JMr2EM,Rfw0gdnnF8VeRXWq,FsXZemR8s8sX9l9S
