id	highest_gem
tOvYfUDgM74SNtc0	7
tOyGuq76wRChDjeM	8
tP0pcrrWzfW5jbtJ	5
tP3sAhhS2dPNdaXh	8
tP9GWTDSQyLlRAYo	8
tPAKch7D41G3sQME	7
tPCY5YFWEtcJcBPM	6
tPEHmVLrawBtWJTU	2
tPH1J50k853MIQFi	8
tPHirwSDNwGY737G	8
tPN92IcvQkqTk20I	8
tPNrNoLg1TH2zQ0A	8
tPR5Ai9IkeHwd32t	7
tPRs02dtjC8USfpM	6
tPU0wT7CIOkJ8ITk	7
tPUtJOAexoABwqds	5
tPWikFGVSOJn2x2K	8
tPXyGmpl2bJHnaLD	6
tPbLI20bNk5zSO8N	8
tPcHUbfqrROGtuk3	8
tPdOYY9wfkiVulgH	8
tPeo89Q65z0m3WY2	7
tPg2pTdvsidTRCL2	8
tPjTcJc3VzXwGQbx	8
tPjVq6VW5S3Unjn0	8
tPk6UTNUl1GYwahu	2
tPluNZ0AidV1uALv	8
tPmOeWe0o0cMPzS0	8
tPmpSs8FmxQ1TZVX	6
tPnEqUUnDaTZfhQr	6
tPnntdPhtztFAJjI	8
tPnojMqHiHfyJWpu	6
tPo7RiAES8BPUU6W	6
tPpxseryP3SZudOS	7
tPruaLgazi5QVcUN	8
tPs0UXN5jokDDsOH	8
tPtD2D5GB2YE56D0	5
tQ1tlMBaZgvnfY8E	7
tQ4tBA7im1G5RvTo	8
tQFfhZvC9IeafEHJ	8
tQFq0OdtNoPYkW2u	5
tQGYg8bMui184zU3	8
tQIROG1NoC4WhmGd	8
tQPTUD6qqJRlTqdB	5
tQQYM6INc2PJtivC	5
tQR2oxqcKMNgxIYq	8
tQVRCM8AzRn6ZXFz	5
tQX4xKk5CTrfB9KS	6
tQZvNGuTwhmLNqte	8
tQb2ojnVp6epmfFH	8
tQbPK9SHLMAWyvmk	8
tQbiFn655x1lXvIL	2
tQdpqkYCiojDQaGf	8
tQiTQLn7ydtwcPC0	8
tQkCQalLDYTGFGoe	4
tQoFYheJhGLO9Gkd	6
tQoUf7Y32boAH0i9	4
tQoizr27JQ1k6z0F	8
tQpVA8VNo8KoHGgC	5
tQsnpCUzQTKNLfN0	5
tQssckHhsqZHyfMV	8
tQt4TfcVKhQ47LPN	6
tQuGOrA0JpXHI7fu	2
tQuRAbJhgdi3WrvC	8
tQubHFzIavuxf5Ru	6
tQvb2rcEgIhISXDz	5
tQvqQumxc4vKlbI2	2
tQxsziCY6bpIXyiF	8
tR1j7JGTtbg7SeO1	5
tR2zlBCDeAs3abrV	5
tR3hyYFPGgIhOOQq	8
tR7HLtjqld1mb4DD	8
tR8pTPnxwtfDqBAi	5
tR97DRRUGGNwQxLJ	6
tRDgNQ6tI49PEfT7	2
tRHrFFlrLq7sYzm9	5
tRJ6mTLznKfzHygw	2
tRL5ZII7fkDzyDt8	8
tRL794FUwNijfUfM	5
tRLDAOMNsqkTgy9C	7
tRMXBiXlTlx5YPcH	8
tRReq49KdtL2K32x	5
tRSvDp9Uq0Wz1rUk	7
tRXfx15CxJPxRoaY	2
tRZDvwrxabW2MsdP	5
tRZg9FZXlBsWuzMd	1
tRaddQdHdgLw7VKO	2
tRdtu7tLUvlvHLag	8
tRh29I2qv9UbF7TH	8
tRiaOylU9L9dMv7p	8
tRlhKg4CRSOLqjOa	2
tRnBFRIYHUBstcC6	2
tRp8VCIw9QTt1xBi	6
tRqLe5icZaYj2y5q	8
tRtyUkRMFtLWc6KH	2
tRul2jiNr2e6Pr82	8
tRw8609PhzTMK8Mt	8
tS1vqMGEh7gU7ZT6	8
tS4Cxr33p1kDihVe	7
tS6lPwwZb34KhrvI	2
tS9WCz1b7F9H4WCb	8
tSBoahjUECeByewg	8
tSBunfTAL84vqGgq	7
tSCDwQ03PqUKwVGs	5
tSFYU1hgj6VbRel0	8
tSKcTIomOzEtQfxm	2
tSLqLtuO4Sf3x5Qc	7
tSRLrjqeuBydeGFE	6
tSUyhQw3POmnRY4g	8
tSWDNRitej2Lh1nQ	8
tSfCprR1TPmE2qT8	2
tSfoWb8eFDhikM8n	8
tSgGdR5fSA3UOD9T	8
tSgozcwKcu4wIICq	6
tSj14cfSVaxev73N	8
tSjT51f0b6O4EVHu	5
tSkRv6sztifGOFfa	6
tSnQVjJOTgEfdP97	8
tSoSs8ss1eGpO1mq	8
tSxdiMgrJehvxSLY	5
tT10jveqzFsaBevC	8
tT7NxnxfroA5EPxb	8
tT8hoALTEvNx23EQ	2
tTGl4rOp5FQetTca	8
tTKhV9Jf5TYM9zy5	7
tTLVUISg68dMaIuU	8
tTMEen7xvWS8wMvo	5
tTNmrEXwJOl5eVb1	6
tTQMBVxOsMuKzsLP	6
tTQNYbtX9iBKJzNd	7
tTTB02zXLvB6B8Yn	8
tTVJWL6LlnnK27er	4
tTYKIeA7jfsXjPx6	7
tTZyoWY7SignTwTu	8
tTb4JzNsrbeXlDD5	8
tTbA8OfqMiNxb82A	8
tTdgngGQxwxMni68	1
tTj1wO8brttCZswB	8
tTjmuahNO26qKZtn	8
tTly7NxFNA7Kspm0	8
tTmi6zHuHGb7CuYM	8
tTmrXGaozcbOSt20	8
tTnFzOlp0CM47LKS	8
tTnfpshF42UAus3h	8
tTocM3cBhU7JWYRt	5
tTpQjoj2Jde2Dafj	8
tTtzcQdGBmUWfCA1	7
tTvhN2itK2fT55aq	8
tTyoRsLjQetHTj1S	8
tU0LAiEBGwwuqJaq	8
tU0YSiAutv4qPded	8
tU0wMmWkNhSfUVUG	8
tU2DAyfeXdHVKIVg	8
tU2p84k3NydGdlKA	2
tU2whIhQMqj0Nz5b	8
tU4nTOF0w6lk23gY	8
tU7qX8labQm8uc7C	5
tU9XOOtlAuaW1Obk	8
tUBD3G6kiRfnO775	6
tUGly3lUx7sJXbBJ	7
tUGznsMGvOXiXSQS	8
tUHJiDY76bfBQX0o	8
tULp3YuYJDraRSWx	8
tULxBYUiO9GMSI7U	2
tUNPeBnDf4VXGHOh	8
tUS2uk30ob9oNuH5	4
tUTQmhqm1vtBeatv	2
tUWzcLHtzZBuKvmY	8
tUYiFFm0qZ4E4sAI	5
tUZQzYM01IBYySrq	5
tUbitkK2FifThlov	8
tUcLSgNogW4niruw	8
tUekCvScbAokOhhH	4
tUgOCjZZD3d8FeyA	2
tUhdoMBomOpcjySV	7
tUjNg43lNrLWZkM1	8
tUjQTPtAWgupzejS	5
tUkOs2zG9lino3Ow	8
tUmU8Ufkh1JDnSHq	8
tUqnTHaoeYGZZGNH	7
tUrGCe5aXMZ43xaJ	8
tUrkoXnhahHAKEck	2
tUwBbeCx8B03vr3E	2
tV4ita8M4V0BVUp0	7
tV6ZASQEItOTGX7k	8
tV6c1vKGK01MwIsS	8
tV8ZVMoC9BcEcDXi	8
tV95Hm1D3mmxjuSo	4
tV9O6wbusDb2OPjs	8
tVAS2o29yQWdoORR	8
tVBh43Y8ooAV08cZ	2
tVFj4sakRGusPCeT	8
tVHr9IDd2bej4cvi	2
tVNqx0pUIdBM8T2q	6
tVQ02ESdG4hO9rD0	5
tVTlROxa9nzw1SvX	5
tVUOuyy77OKdbkpl	8
tVVSOYO0AYb8BGsQ	6
tVYnwpH09RiCt8nW	8
tVaO7dEfrDhynf19	8
tVbclGUeeVSxbohQ	6
tVheiIXk5PzOHfOW	7
tVlifd1nl2qEiRPF	6
tVqAyM99J3UcJtg8	8
tVtaJ8mpjPULpi5M	5
tVwb4YJEHfV4HmZR	8
tVz9UVcOjIG7hQeJ	8
tVzO3pPkSckbPgJG	8
tW5CX8yHp42TqXYh	7
tWBUwGQ7xk6iBOzo	5
tWC0mBaTlWPHvv1t	7
tWDMqLm2VfQljeCY	2
tWFDEgcH5Z7I7581	1
tWI2lbQ2cOSTfbR2	5
tWJtXVmt0IoKJCD2	5
tWK7jFI4jqr53DoT	7
tWKd8prhStpFiwZ2	8
tWMQ9ywEIXkol8Ug	8
tWOQyUE5JvxUVFv1	8
tWUjSWEBUzLJXEfh	2
tWUmPHYPthSWqHjO	2
tWWbw2dSAlH0j8M5	8
tWWxCstcmyCEOj6o	8
tWX1RIqjDMFtqIVC	2
tWXmOVITJVI1FqvC	8
tWYG5H8tm44QmVAC	7
tWiG5nPZ3q7F4p1e	4
tWiJJa5oK3PEhJDv	6
tWidH7JZ8EtSuu5B	2
tWl5VcJxMTOaRbbt	6
tWlTMRqV77a6CSSC	4
tWn9NFhOueuiBFxu	7
tWng2zwnpujRDyqn	6
tWpEU99MDYiiHQyi	8
tWqFWkYmoEjBY2V3	7
tWseCEPoCOTLWykI	4
tWzCTj6Cj7HoGFEj	7
tX4RTJrNehbxvT0R	6
tX4Vz8yPbq617frH	8
tXAgQcoQxZtud0Hm	6
tXHZBEmWzOGPsYJe	5
tXJHzoQa51DdyOX7	8
tXJWZkCq8XS0AG55	5
tXKsaoExsrFEJxSk	7
tXLUO1K8xnIIkegr	6
tXNJs4l0DtYhfFOB	7
tXQPAt43B343DmaC	7
tXRNSH6O1hdESqRG	8
tXRQgDtOL9WQ7WTS	8
tXRlhWHgHL9NfLGR	8
tXVxrWyWfIf15Zbu	8
tXWD0vd37Ik71jx5	4
tXWpV7OF0Y270Gne	1
tXWpoIOqE7gbOqrd	8
tXaNL8FtZ25NfzYv	8
tXd2K28S4qTsRyDh	5
tXgiiaBJVcRTAbw2	8
tXhoFYt3gUf38kHN	2
tXiEgDPlaMNrC24p	6
tXiq4f3l326QWyAK	8
tXmT526cUVPzpjXE	7
tXn4CAOHq2smr0pM	2
tXpnqhnmStLATIO3	2
tXpyoAsF2TVxhoG0	8
tXrpzpClM4wLWosU	4
tXu7VxEz5W9DauU4	7
tXuH8Wi0KzMpRVVy	8
tXwPTqQVn2Y19Oic	5
tY1Pst3FTyOJJuMl	8
tY1QnzC4JbiGvh5u	7
tY3vao9zGrrP67p5	6
tY5BeSsJAb6iHxyF	8
tY5T2mz4kDkGKOsJ	8
tY6VdOQPgefhYnPF	7
tY7ESz6gyJnRYAEU	8
tY82s6wkUCmQcx7v	5
tY8cGIzcmYV2h3BF	5
tYAfRCRscczgWsqM	7
tYGpG9kPDxfrNJj0	2
tYI6hn0uuesgtvez	2
tYIgX5vtrAmEX3yB	6
tYJrhZYXRDfYIO0E	6
tYM7xcpUPQHl0yZH	8
tYUHo5rZUb1XmSHa	8
tYWkkgccRc1rr029	8
tYjQBeO5W4Ur8VAr	8
tYjnYHLjjiuD8kdF	8
tYkbSavgNDdlO98A	8
tYkhV86RjTqWHlzo	8
tYmJqn90bYfQN2Zk	4
tYpeTR8nGxaqBwRz	8
tYpqY4LUglqULj8B	8
tYqA0cNBAk7I6yOm	8
tYsLfZIDhiBglbVU	8
tYsgnaCDzlO1kBxy	8
tYu1i8qFyUT0mpGb	8
tZ4d18xYmVuEJict	8
tZ52sCA1sen7dnxo	8
tZ6oz3aBDLwBzYBj	7
tZ7skK3ADKG2iATS	5
tZ8bV3OrOC1MCQ5c	6
tZEocOrEbbeKUhdW	6
tZFzRb5DSarGYkMw	8
tZGmrp2NQRAavXLQ	8
tZHqooX3Auw1qBuw	8
tZKUs00btPohDPTe	7
tZKkzImqlwZ6DDcN	8
tZKol5oJ64LMlrDw	6
tZMexXPG0lctOc2U	8
tZPSRwJWdV6qfZtT	6
tZS5ZOe5J1DdxNUu	8
tZUDaBt6UAoCFW2T	2
tZUZub9Ana2jx1g7	2
tZY4KjQo3xVnzCCY	7
tZZCLAQjRCchYvAi	2
tZcYSM8VomuEBFye	6
tZcmAWSGTrUgCip9	7
tZjLHYdgOOsBESiG	8
tZk24vUZNJYjVHjL	8
tZpm7fUTOQvHQJUk	8
tZrTM64Sk62KaFO5	2
tZt6MtqaTOYcwTph	7
tZuQauBfUJimB38P	7
tZvJ3KtJLCFfgdwq	5
ta1qCtZlA2tsIMkh	5
ta5OlH3iqbiNtB7E	7
ta5eFyiIdxJPOiwL	8
ta7nQV3vUmrxbewN	5
ta9rwLs9MXHT9jwH	7
taBVdXnC9wVf9x3P	2
taC1sJjc1KkaVDye	8
taDm3Ol8fTGLGUZ3	6
taL8ME1kumgu3jPz	8
taOfwVKB26lYakfs	8
taRE0UBuqiwzxehg	5
taUXt1uiaRNCz0Za	5
taV0UYnpmks0Me6j	8
tab9qAMvEA3YsHBF	8
tabT49eUZ4Y9wsbr	4
tadqOEqjPNeRqoBG	2
tafYEOumK77mLOhH	8
tafklA0kdypTaYUq	2
tahuDeI0lrgtuYMJ	8
taiJBp1aRNBx2kHm	8
tajt7EZxQvEgZJlL	6
takJqL6iQzLdjdLa	8
takVho6da4eCNC83	7
tapwsZA0tBkeak5q	8
taqoiH0VrxXOeYcc	5
tau9G0BFtJMeuO9S	2
tawCd1nh8kc8WRr5	2
tawIPmZM7AqgDUmP	8
tazNljmKYY7jndKo	8
tb2m9Z93ids8ZGlu	5
tb9iyenAhOsZazqr	7
tbBZEqXeLff0wSso	8
tbBtx9d9nPIi75HS	5
tbF2tUUkAXDzk7sZ	2
tbF4pyYCttylB6QU	6
tbGeMf2aHuj1XXZP	2
tbH4gyhc6gSFtobs	7
tbHS1DSEVTEqWOvx	7
tbI3eBV7giUMaWGJ	8
tbKmdJ8mjlo12JHl	6
tbLwqn1G7VFlYAYQ	8
tbOU6TOxtiyuqyvh	2
tbOwgpNglQcGGkp7	8
tbQeOBuBtWnPyknH	2
tbU2NAMW91b3yXBE	5
tbafZBdU6zxuOuti	8
tbatZieyfHDC8Lqi	7
tbfBvx4x11y3Ab95	6
tbhXmLocgbAZDKqW	2
tbjOkdGL9PvwADZK	6
tbm9D8BXGQxxe5ks	7
tbslNH8wP074zSYi	5
tbtPZhgFtF7sZQaL	7
tbuG81Vcq7E9qnHX	8
tbvTPqf9cKF1KegK	6
tbwUrqmf5SqnSZwT	2
tc3VSkQnxAcVgtJ0	5
tc69ksoDdaIGdGq2	5
tc6LrTtB8nXaS2RC	5
tc6Y2tmgzrqGnrDY	8
tc7hG0TrOTORna5w	8
tc9ou79RZcc3tmrU	8
tcIHlhz71EkcmiV1	2
tcJQilrC1I4ScdVB	7
tcMA3uViUby0mb8u	6
tcMiXebtBVdbOjti	7
tcUP4ymT4z2CmDMX	7
tcXsuGp99V3ciRGZ	8
tcY4LyojrCK112tD	8
tcaYZPW9O5CXz9IR	2
tcb83RSVypIWUcZb	5
tcb8BLreBioUNujQ	6
tcc5ExWLYdg1dQzU	7
tcd2EedKzeC8O1H8	7
tceeCxTQZeM7xm8Q	8
tcfdiLBjEbsH3yRx	8
tcoOgROfeV8jxwMS	7
tcq13mSGffP4oWth	7
tcqPb7craAqKhokd	8
tcvPF1QffgubK2Np	2
tcw4mGkGQ5YqlX3y	8
tcwkoaVkS682NE7E	7
td5jdb3Uh20SQWw0	6
tdA42s1S4E7fKQQn	7
tdC4v7g5kOFOIczr	8
tdFlGIzcBbSEfCHF	2
tdGPoSGfSPu98ifq	8
tdH6oB6Z5jYmUAbH	5
tdHE8uwv1WSGJLWK	8
tdIC4x0G0sld4Kj8	5
tdIbKNDx39rOhL4Z	5
tdMFDNtXqaS1vsM8	4
tdNkZrW8seT3VLdh	5
tdOBkIyJkvY8leOB	8
tdPYlqPOYfvQ78Ok	1
tdS5VFPh69dYONa9	8
tdUr9bB9JGXF87bW	7
tdXqipwMpJ1am3dH	5
tddpOpnDcQ8mUMhn	6
tddx4dWD9zLD1viM	7
tdfSE1wAvWfPSNic	8
tdiVUL9Wyv7V3wHq	6
tdiZjnPK8S1cI3aY	7
tdkQKy4lYi5wsAXG	8
tdkuV1VuTqFjW2Up	5
tdmfD6IeBd8iCCfE	8
tdnj7t6GCXOi10HI	6
tdnxKeN3M7AyNP5u	6
tdqsT8aluFmdEq8k	8
tdqw1Kl00719Uh6d	7
tdrWV3tSsbRkGz2n	8
tdt9EFaqLekRv6ZV	6
tdumFYU7cYwHyXOs	6
tdurlXOJoeDaOpVu	2
te1SPFXGVrth7pRf	2
te4ESvlYo17P6ipq	5
te4Wz35maiMLhL7n	7
te9vftUj2AvxsVd4	6
teBiVGPgJfjYJ9KP	2
teC3vI0nLVHLpJnu	7
teHrRVv3boBd5myT	7
teHsSEoQvBYSxcod	6
teHutWp2650ATOe8	8
teJ1wfU5ukqIgxci	7
teOlp4YxXU6gkyuc	8
teUBkAWi69xvXVAW	8
teVvQYceMlkMoLIo	7
teW8ilXs9ZpPZgWP	7
teWB1vONs5JOhEKr	7
teZBMEbHav0qHK4T	7
tecON02DYeSrxsgw	2
tecomBGxtyBGnysy	6
ted1lsec2CZgenI2	8
tefIB1JYYWybkvCc	2
tefj3RENqkNCg9tQ	8
tegosIN7lUhWMZaC	8
teh9rkmQxL5fxMwj	8
teiZxEsXS2Dn9vNI	8
tejrtHNIAofPibbb	8
tek796CDoc53xdab	8
teknXmZkaQyijmM1	6
tekpAOU8lJ3HbBBD	7
tel13god7HOPmmvC	8
temiw92dNB4O6JnU	7
terBf99ONYUm7agl	2
tetpHhAZUrveyWat	8
tevzNFnNgxNCDflu	8
tewQiqEYiInbQhV8	7
tewiZBSoVZHG1q1s	5
texhxOacc4ICftVS	4
tezIw4ATdzL7ZXKw	8
tf0I08yIKJr8NVpx	7
tf0lIl1Yk45HMU2d	7
tf234dpqDOvBezPv	8
tf2zutqpwKyo5Q04	8
tf3wHJZ2UoB2rhl3	4
tf7SWpwXFP3Q0sOn	5
tf7nwTcD519xjT4T	5
tfBS6iYnc8gh49my	5
tfCeaZTJ3PvekGrh	8
tfF5rlCEYYjj2iJT	6
tfFzFvRCl17VWs1Q	2
tfKV86qnIQtauQGz	2
tfKqnV3WgjNMvQkM	8
tfQ88PU9XwxVH3ig	8
tfRJxyMG2HwFXUPj	8
tfY1GNQhE2DxrYWy	6
tfYC5coGJHVVq041	8
tfa73vLwNTA6mHSL	6
tfbp3eXzuYlzDVxk	8
tfdY8qhf6xqO5BfW	8
tfeVEJMUddpOJTsT	5
tfpdY2somKjalWte	8
tfqBBoHrv7G5JOuv	6
tfrzfuNNQjgSHGtz	2
tfsbTT4scqsWIKE3	7
tfuUHqdmA1YvliMx	8
tfw7Iw06hEp2rTqV	6
tfwF9bHrDiTBrbS0	2
tfwMTchymEMsKp15	7
tfwno3DpGAPEk9b9	8
tfx363AR45EMAkRH	8
tfxmZARR6w4jxCDM	8
tg2t7etBdfQrvTn4	2
tgEgNUi4iRf1bnSG	2
tgHwzfJGgNxVdGCg	6
tgKQbTpempVWFLGX	2
tgLKZlZKa64Lzh38	8
tgUL66ThL0x0G3IE	8
tgUoBpC4xfbvsJiz	7
tgYkvQVnYNxJXODJ	8
tgdGr5TP9nWnTWSi	6
tgdISwNa8xbADCBp	7
tgi2KXE91hOiJrCM	6
tgiLNEsHjMMtpzKc	8
tgjdyYuW7aPZvCl4	8
tgmY2XIeWsXL2HTO	7
tgnpRNyXPrTMOttt	2
tgpI44f2SQTbCiES	2
tgreGXfTAZgfhFay	2
tgs7cjjLCfG8Akpg	6
tgthuoqmZZIxj2sb	6
tgvP2zdIntP5XsyQ	8
tgw3wG8nqN4tmHXK	6
tgwR7VdxIR0iWSze	8
tgwo00klTVzUykdP	7
tgyyCWGbivZ7rjpA	5
tgzH8kv5bWAUS6J5	8
th04n36qQkmNfmDK	8
th2KsLdsoPRLzYh8	8
th8r6T9MoHYQTNYm	6
thC58E4VhM4qhS9i	8
thOIye4vBrvCAqrb	8
thPQjkdYIlTTVwgO	8
thR0TjQLhUuXwwEj	6
thRxp0MKdSOqBKx4	8
thTesIQh403Ec7ID	5
thWcJDoXDBz6K0Dc	7
thXoxOtW6T37gTMc	8
thYtTNZrbgZRs1gh	7
tha4QhincCng29S5	7
thbchfn5A5p0ZgxW	5
thdoOFswM1vhKHf1	6
thlYN9mftw9DgFoO	7
thmA8LOPcMPuxs4m	8
thnL0H0GIMwNdd6o	5
thoFOFwg8rDqMMbM	1
thsqsDM2viYcBXrY	1
thwyoYtm5hoBOIrO	5
thyo5E4EeCBzjS6g	6
ti1gKabFUwPRYki6	6
ti3gJTz9ub0RGDBb	5
ti5Vglk3H8eNXgtp	5
tiCIPKwXfy4AWwRP	5
tiCyIgsv3n27lG3t	7
tiJJBAmJApUlzXyF	8
tiJo3wK4mb4iTyxI	2
tiM3FBs7OF91Gb58	8
tiN6eFVNTLw9xRU5	8
tiVOiPAuZE1WuCDX	8
tif5AlMtF0cAeIz8	8
tifLUuUq6mUXx2ec	8
tifOdeRUDFyJbzct	8
tihQ02ljAbVcsjsq	8
tiiM4JsJA1hGHP9U	8
til7dxgvwBnXBZ6V	7
tilcCQvgrKFxMKgy	8
tindGWD7L12peJzG	8
tio8fLwPezu0joNq	8
tip2xKUtFfTqNAWc	8
tipvz9NGZQOvOb1B	4
tis6F9P7fLNcpryg	2
tiuAmyX8XBjHvQYa	8
tiwuKkhkh1EG3yrW	6
tiyWfE2Os1M6wAID	5
tizlnyrwfO8jGxMo	7
tj1V5c9zCvLuGjad	2
tj31bDdnHPx5Xqbf	7
tj3fXH29AD0d0anS	4
tj3pM1vIwMMuMaCw	7
tj65f7BwjLUuSc15	5
tj6bUT5YqrAWWLY7	2
tj7zpMpunpEXPzCV	2
tjANCHV580tM7HgQ	7
tjAhtY1idbu1Sfl5	8
tjBDB6JuQjCYOjOL	5
tjDhkI9yTuMJcNxH	8
tjHzI50TuzUpOR1E	8
tjJvlM1krULUlWrz	7
tjL77ZRK9FG165M3	8
tjNPxbvWlphgi1JA	6
tjSbp2O4L9Sfgh0h	5
tjWuXNvG4CCWKnmz	5
tjX1dmjgcBmFhIFf	2
tjXKvVPfUaOsda33	5
tjYZbc75JKfrd1zu	8
tjYvDvhTNt683jeZ	8
tjZ4pqMTUkLlT7VL	8
tjbfbAe9Z4RK1TTn	8
tjfPeXTj92fY1qz8	8
tjffdDO7qQoiGG7I	6
tjkJU35lvIqxPHMS	7
tjkM2H0rb8fd2Ksw	8
tjlPBe1KiZmRRT11	7
tjpU79raZaifkEKi	8
tjqBcnOEm7oYQPbD	5
tjqimWYbqNRCeJM5	7
tjskOQay2BHHuJ4i	8
tjtqLIeCOu6mAv12	7
tjxjlE0pqch7tprf	6
tjyZkPIIEgUr3IqC	6
tk2Sct1OidsJKHpn	6
tkBXQuyS9PPK94ro	6
tkE9QS8vWjii3IgJ	2
tkFzPzmnegBTNltu	2
tkHQJO99x8iR9nvT	2
tkJpNRSOeOERaWMJ	7
tkLDdcabGrp8F5qa	8
tkLYGto4SDfcRDoa	7
tkLb1MuW7uxdZ9CW	7
tkOufw5RWIqGpsi8	8
tkRbtyiKMHOA0rVu	7
tkU4kDSmNRyMcRhS	5
tkXBNBkWBWR4zqGe	1
tkcfuowkR2PNSxwn	5
tkkrehVtWSlMS6RW	7
tkoP2sc9HNRzBkAw	8
tkqWMqGZwSPbSkh2	8
tksj77WYHqcsLI1Y	8
tkus35Ho2ifjCVLj	8
tkwc6wiBvkiVYm8F	2
tkyyuomS4ND9ptAD	7
tl1NkiYEmR0IBDFF	8
tl7qajGmjyZl1j5l	8
tlA4IkmVQyd6KaXI	7
tlAtCSyvOXlod0uv	5
tlGFj7h4KXsH8Mop	4
tlGHvtRBqfyqvl86	8
tlGp3tmwsgR4cadJ	8
tlHfV6vBeRIcl5Xr	8
tlI0D5nTIPZ2cIqZ	6
tlIghDRdduKm6UQF	5
tlMRdMmZjxqpNAmF	8
tlNHOEBEfJ6kv8cd	2
tlOsb1R2CHTbyPSp	5
tlPXHP9LoDCTGKzr	7
tlR4SQTuFnp84QTA	7
tlUw2TSD9m0vsZln	6
tlV6Mv3FzJkqzLMr	8
tlasNQmKVuhPHtm9	8
tldqIgscV3u4yWEm	1
tlimpytb32N5yNfH	8
tlmJDKiTIPRNVN0K	7
tluWFGyiWTSlStpN	7
tlv3nkb9RuYetJ0W	4
tlw6KJssbMsFZM5D	8
tlxtPa0qPTq1o9ik	7
tm2TB0lfNBOF64jT	5
tm5iQzpqjNG1AhZC	8
tm8dGZ7S2ENniqco	8
tmGWD6trbjg6l12G	8
tmGlMVMv9aALyBe8	8
tmKrfRASzKZO6Dmy	5
tmKsm7FHaMekstGs	5
tmNm9OOiuntHNPhd	8
tmOrnwt2dh8K879i	8
tmOzGAoGeoLuqCAO	8
tmPqB8Gw9PvlSdPI	7
tmQggrdkc6NshPCr	8
tmRGBsPlwmNM8wAY	8
tmVfXph8hGQPLyd6	4
tmagWcCdiHGE4hjG	7
tmgq8SPqfqefJNh3	7
tmhlnjRrHcUtPqTA	2
tmnula1znP05IAmy	8
tmqR22rE1XRvUUKF	2
tmsRaK7nxkYvIfUq	8
tmv9daesQOKr1HqG	7
tmwKXGwClcZgBbdI	8
tmxdFIAOkP6LLfEM	7
tmxrFg6Etl4bZYSL	8
tmyAlnc2BlLWK1rH	8
tmyOVHh7jIIIdDNh	5
tmzagiIqvOn7oIsn	5
tn1zaGGsAY7gDc6G	8
tn2loGjeCqZOj7JK	8
tn3VIWn0ulf8e7Ng	8
tn8TiyATXre6SY62	7
tn9bk8sEzCk27dOs	8
tnB6uCl2CTvyIywa	4
tnESUSQ0KL64lBE4	8
tnKCcbuM7W7LImuF	1
tnLHWXvWQfPV7TGF	6
tnNYoQYYQOuUBNep	8
tnVoxroEqQJpakCS	7
tnXB6CzaFH23tXDV	8
tnZyGIINqwqRw4ad	8
tnahSBaeNkMhGB84	7
tncSBNABVVfsM5Dm	7
tnfbY2wQ7zhNiSd3	8
tnhQ2vmEpwbs9YiP	8
tnl2AnY32mBc1hD1	8
tnmvp485tiLyooaD	7
tnrVRi4zRmiPzBWh	5
to7bfCtwV5T0apE2	2
to9EyVGKLTPaXyZf	2
toE7Oay9OHAk5oIo	5
toEJbBk19znAHAhF	8
toEc9yleivwvUnzG	8
toEnuI68f6AmpxfH	2
toFM7EfaaIYcS5Wd	5
toG7s58naysAxy3J	8
toKkg8PV8UZiYqa6	8
toL3UpfSfPaRdGly	2
toPTloOTHFebeoiC	3
toPiGOuXSgKxGkoS	7
toV5GEouIJNZCYRh	2
toW9fqZsamUDn9f9	8
toZOTRwLv8lKdxAJ	5
toZPGgVEHrbx0fB1	4
toe7Dyno5oP2SfMF	5
toh0tLHy21GxycP0	8
tohuw5dK9hVU0AxI	7
tolbot8g78N1EbF0	5
tooK1thVEUBCMdhv	3
tott3txrfpW4Emzz	2
tp1RRH7ah9MiQwyo	1
tp4Uykg91fSiayun	5
tp4V4N9pIwU93wHt	8
tp5XKHocijRJbvbe	2
tp6Z2aEefMGIJaU2	8
tp7VBvEeKflk3q2l	3
tp7juaZiHKQWWgrm	7
tp8SKhdfTOKxGbBn	7
tpAkopNw52ZIJFTd	7
tpKDYbuvyqI5AocG	2
tpNuKQ6SG36keS38	8
tpSPXn4WpLya9i8e	2
tpTO1FJHglp0Ttu5	8
tpTmcsHbE3luJB4M	4
tpbvu7VnrFJGyACO	8
tpdNz1eCftZCrnR5	2
tpeWXLQU4R0zkkd5	8
tpeXvqJXIncysfnG	7
tpg8QtBgSrWWZHMk	8
tph6huLbleo1jPBy	2
tphxkY9gxhn6hYJu	7
tpjqfaBUocJNwEUW	7
tpjwzoqoV0nXR3uY	8
tpmsAu31wGmLmQIx	2
tpnBqMt5gj1F02ld	5
tpnFZRu5pnJbD1NN	7
tpnpF5Lr9z5OCNFH	1
tpvm0LJPoZ5D2WCJ	7
tpzLcz1siAJ3vPdT	2
tpzet1duG6SXiLTr	7
tq11PhWt9IiJnD0Q	8
tq37scHWxNCcg1Zt	8
tq4ancoqz8Z5zGWo	8
tq8UAPvoZy5FGL82	2
tq8n3kpFpUhqqkBH	4
tq9Hlq2ZA9aJzelr	8
tq9Iglg9nNXRChQv	7
tq9KAVno1TREZuhR	8
tqCwNrLxnDcWB4js	6
tqHYYz9u8OaaaQM8	2
tqJvL8UbtN4TEMBy	8
tqMo9ZCf4KMNQpRf	8
